gene,fc(1),fc(2),fc(3),fc,pval,t,fdr
AIM1L,0.753329405905,0.773846585475,0.783144946483,0.770106979288,0.00013078080043,87.4350178769,0.0218920838262
AIMP1,-0.313626399789,-0.322022413486,-0.326166535674,-0.320605116316,0.000132351180463,-86.914648379,0.0218920838262
AIMP2,-0.241046939785,-0.316220760003,-0.283219812143,-0.280162503977,0.00597551494223,-12.878318696,0.0333380329416
AIP,0.35872331976,0.276901317084,0.212599605629,0.282741414157,0.0216410746274,6.68684497054,0.0575336351051
AJUBA,0.400643876552,0.324274891898,0.325433058549,0.350117275667,0.00516717122668,13.8575171936,0.0317282367759
AK1,-0.17008500024,-0.372013176678,-0.271999273662,-0.27136581686,0.0431774041557,-4.65524378497,0.0869732039443
AK2,-0.121275249059,-0.0422912386056,-0.0555391500856,-0.0730352125833,0.0959814263275,-2.9906332757,0.151533219043
AK3,0.272345217311,0.141855951534,0.24344604346,0.219215737435,0.0310711571777,5.5400432787,0.0703910759645
AK4,0.322807922289,0.427672808893,0.479603438569,0.410028056583,0.0124138543086,8.89147238832,0.0434471667095
AK5,0.157723955421,0.359788331651,0.193398229947,0.23697017234,0.0626273887108,3.80573485594,0.111939339195
AK6,-0.369807260575,-0.671296891742,-0.492765626136,-0.511289926151,0.0280753330049,-5.84170987722,0.0666642899005
AKAP1,-0.339940935208,-0.373669500136,-0.220258938053,-0.311289791133,0.0216344449589,-6.68790356508,0.0575336351051
AKAP10,0.287252258453,0.63122506359,0.330399750418,0.416292357487,0.0613842917489,3.84794031882,0.110508470668
AKAP11,0.0860630200084,0.139695821924,0.202580362795,0.142779734909,0.0513659828641,4.24043832194,0.0977085270088
AKAP12,0.678111848872,0.691393171257,0.752465422285,0.707323480805,0.00104601063608,30.8952016522,0.0231493368637
AKAP13,0.788086808927,0.834911827361,0.762242118189,0.795080251493,0.00071472630477,37.3849856725,0.0222634729026
AKAP17A,-0.0969886463665,0.0540070686311,-0.0462260121867,-0.0297358633074,0.571697166158,-0.670305491004,0.633322556131
AKAP2,0.968773822516,1.05978935307,1.03907448692,1.0225458875,0.000724744526475,37.1254189879,0.0222634729026
AKAP5,-0.098741922928,0.221731331498,-0.151446686098,-0.00948575917606,0.942572339198,-0.081349229829,0.955185460332
AKAP8,-0.214091616757,-0.126578025325,-0.111906952692,-0.150858864925,0.0419189326329,-4.72929945422,0.0853435475089
AKAP8L,-0.0161514460484,0.17116448812,0.0630682916724,0.0726937779145,0.312450791047,1.33905910685,0.384078347323
AKAP9,0.391110367769,0.434305246071,0.407228581353,0.410881398398,0.000939413719091,32.6035879961,0.0225816246595
AKIP1,-0.285539733768,-0.0281414467905,-0.0739228736694,-0.129201351409,0.244722641851,-1.62971443324,0.314070355336
AKIRIN2,-0.281757033764,0.0935361450348,0.137322085822,-0.0169662676356,0.910160264773,-0.127568428749,0.928552416767
AKR1A1,0.765529112655,0.555543448702,0.629346991943,0.6501398511,0.008830647181,10.5709129542,0.0376589142555
AKR1B1,0.285326846945,0.107615246738,0.155238136133,0.182726743272,0.0750880895765,3.44052258074,0.127314894402
AKR1B10,-1.74390247669,-2.07102110422,-2.00069966465,-1.93854108185,0.00261960457962,-19.499683543,0.0272767892305
AKR1C1,0.240412595469,0.232528965323,0.222532878908,0.231824813233,0.000497636224194,44.8107145611,0.0220414880638
AKR1C2,0.602124274498,0.182783610219,0.351291665446,0.378733183387,0.0897601642579,3.10874477114,0.14460229426
AKR1C3,0.895756603368,0.614081119868,0.684219989671,0.731352570969,0.0131361428254,8.63881663377,0.0446670829549
AKR7A2,0.139050423704,0.100851774443,0.202982707263,0.147628301803,0.0383971795377,4.95513539178,0.0805338346762
AKT1,0.263655491262,-0.0800558980977,0.167852312685,0.117150635283,0.371095079612,1.14395653809,0.441368105116
AKT1S1,0.318336926132,0.244688684739,0.279310422477,0.280778677783,0.0056913181439,13.1987744606,0.0328490527463
AKT2,0.154367496063,0.137228028348,0.0275085991027,0.106368041171,0.115823456662,2.67667060514,0.174652018296
AKT3,-0.722593928724,-0.813963180677,-0.583879808081,-0.706812305827,0.00883652500591,-10.5673495526,0.0376589142555
AKTIP,0.392210618975,0.374301381694,0.395198560987,0.387236853885,0.000283806559436,59.3466663502,0.0218920838262
ALAD,0.180014758348,0.0884562276704,0.0883605959398,0.118943860653,0.0600324618831,3.89526981039,0.108795589513
ALAS1,-1.16348105265,-1.09603032766,-1.13100506867,-1.13017214966,0.000296830157255,-58.0295614422,0.0218920838262
ALB,0.620298632379,0.378940235914,0.251472795652,0.416903887982,0.0611833601047,3.85487895126,0.110275666018
ALCAM,1.45309466735,1.44279143983,1.58673100447,1.49420570388,0.0009611809034,32.2317718898,0.0225834031292
ALDH16A1,-0.205353785593,-0.187475150902,-0.359477373511,-0.250768770002,0.044279628556,-4.5929368769,0.0883584207838
ALDH18A1,0.30146913023,0.225931394366,0.309922411786,0.279107645461,0.00902740541924,10.4535193507,0.0379682444142
ALDH1A1,0.347104911592,0.266919690072,0.297830395848,0.303951665837,0.00584927451353,13.0177893394,0.033093354091
ALDH1A3,0.537605671551,-0.00584106895852,0.438713249707,0.323492617433,0.192548674701,1.935654214,0.257932029224
ALDH1B1,0.0896742735608,0.0242354756986,0.0340658526536,0.0493252006377,0.136517947206,2.42108942803,0.197526081962
ALDH3A2,-0.0245616785115,-0.122066341002,-0.0912674770989,-0.0792984988709,0.11031917131,-2.75568458052,0.168469227063
ALDH3B1,-0.294696545346,-0.245581549495,-0.272547916039,-0.270942003627,0.00273589765951,-19.0790836499,0.0274898672772
ALDH4A1,-0.0494854665444,-0.1585982479,-0.0527488193699,-0.0869441779382,0.136079084713,-2.42593720791,0.197213280575
ALDH5A1,0.0632040128828,-0.0250469273977,-0.00414084339906,0.011338747362,0.711661806113,0.425858579722,0.758192277062
ALDH6A1,1.18201556223,1.31823020857,0.973680569252,1.15797544668,0.00740248056023,11.5581879656,0.035823340039
ALDH7A1,0.0624695958715,-0.119046231588,-0.135676114689,-0.0640842501353,0.418874604999,-1.00985653336,0.48764900146
ALDH9A1,0.237783813278,0.131888015671,0.167746818889,0.179139549279,0.0288343983933,5.76091259403,0.0677348097522
ALDOA,0.196254239869,0.154353016362,0.093004367352,0.147870541194,0.0387363928276,4.93207787561,0.0810245717307
ALDOC,0.787274517071,0.895811149728,0.694029651914,0.792371772904,0.00537086518588,13.5901099231,0.0321246693271
ALG1,-0.272600776345,-0.409643336627,-0.263004119444,-0.315082744139,0.0218563215474,-6.65273460161,0.0578100643506
ALG11,0.149117911544,0.32144606094,0.103420552498,0.191328174994,0.102248562233,2.88219153055,0.15898257598
ALG12,0.152327155499,-0.251076723769,-0.0328651169946,-0.0438715617549,0.742854515495,-0.376313021689,0.785177081416
ALG13,-0.210082093251,-0.14910586416,-0.216516114236,-0.191901357216,0.0122962199702,-8.93470195839,0.0432157604746
ALG14,-0.298514779936,0.0136747369256,-0.311490490116,-0.198776844375,0.202388226137,-1.87010495113,0.26865873869
ALG2,0.147115610673,0.0739700618279,0.184281260947,0.135122311149,0.0529804274706,4.16995208785,0.0995410773003
ALG3,0.295025468656,0.385720548709,0.225263585591,0.302003200985,0.0228498142949,6.50152369043,0.0588868714841
ALG5,0.0979590820886,-0.000136548502502,0.00527683608812,0.0343664565581,0.393234242421,1.07952850228,0.463020790067
ALG6,-0.442637642521,-0.416195865715,-0.31279280007,-0.390542102769,0.0101341003091,-9.85795558266,0.0397226011506
ALG8,-0.157087353173,-0.120837979148,-0.438442024916,-0.238789119079,0.14041149456,-2.37900765609,0.201594685041
ALG9,0.0590639382278,-0.11634714605,0.0423218604443,-0.00498711579256,0.937028734407,-0.0892319128117,0.950923602503
ALKBH1,-0.253015696434,-0.00672424876203,-0.337551334871,-0.199097093356,0.182642954055,-2.00634316907,0.247642831305
ALKBH2,-0.201780958661,-0.765692905866,-0.691691717365,-0.553055193964,0.0889089353211,-3.1258158532,0.14371387235
ALKBH3,0.347261358843,-0.0392515967265,0.133925474352,0.14731174549,0.318242659126,1.31790455021,0.389952775552
ALKBH4,0.167909684915,0.357400904125,0.418839363424,0.314716650821,0.0530364363782,4.16756312921,0.0996144817438
ALKBH5,0.0871276342348,-0.0577583319447,0.0597860296883,0.0297184439928,0.572556762864,0.668659085417,0.634198768984
ALKBH6,-0.180913114439,-0.101865286011,0.0199282138849,-0.0876167288551,0.272409642918,-1.4999276406,0.343712103176
ALKBH7,-0.706926020446,-0.302128227884,-0.448567596834,-0.485873948388,0.0545116114425,-4.10593779644,0.101661844594
ALKBH8,0.7519643571,0.397819344331,-0.180126199356,0.323219167359,0.356198458336,1.18986119398,0.427447403113
ALMS1,-0.488771398418,-0.389099674963,-0.307131826793,-0.395000966724,0.0172219850978,-7.52128037605,0.0509817110921
ALOX5AP,-2.00003728204,-2.17382892079,-2.10589437318,-2.09325352534,0.00058303100718,-41.3965552853,0.0222482727436
ALPK2,0.806461985789,0.778191050309,0.764226268915,0.782959768338,0.000251672122276,63.0232009751,0.0218920838262
ALPP,1.27768370087,1.47934978909,1.30051675267,1.35251674754,0.00221483466811,21.2132393531,0.0263538535721
ALPPL2,0.868174332946,1.1184254047,1.02096461177,1.00252144981,0.00523578248774,13.7657085423,0.0318399494535
ALS2,0.133251070703,0.0188418984526,0.188853141558,0.113648703571,0.151153122744,2.27083363964,0.213794197954
ALS2CL,0.143512425188,0.136937028909,-0.155767283567,0.0415607235102,0.714584488611,0.421156986144,0.760867360871
ALYREF,-0.402002131472,-0.382145048525,-0.418152249644,-0.400766476547,0.000674383367368,-38.4881314841,0.0222634729026
AMACR,-0.505904305245,-0.311522896816,-0.454223174387,-0.423883458816,0.0182905102165,-7.29230932513,0.0525964689238
AMBRA1,-0.336710903421,-0.16445396089,-0.25797514849,-0.253046670934,0.0365991717181,-5.08255280946,0.0782549751224
AMD1,-0.481232369373,-0.52751503482,-0.394905177647,-0.467884193947,0.00682704049563,-12.0406838072,0.034848091363
AMER1,1.20823088391,0.163418285352,0.052112308071,0.474587159112,0.326412820171,1.28884602532,0.397905798332
AMFR,-0.320348942478,0.0123182652545,-0.371328213674,-0.226452963632,0.200466185226,-1.88257056957,0.26637524598
AMIGO2,0.0047708342133,0.200811945771,0.0841983615549,0.0965937138465,0.231845978086,1.69669381531,0.300087558355
AMMECR1,-0.263952156767,0.154238499933,-0.261665940392,-0.123793199075,0.46716264098,-0.890486980329,0.534834651798
AMMECR1L,0.150217065406,0.0813862148795,0.0797771644386,0.103793481575,0.0465654650553,4.47068914383,0.0914968804011
AMN1,-0.70811118704,-0.732209147971,-0.89669294566,-0.77900442689,0.00573596723936,-13.1468608903,0.0328490527463
AMOT,0.573084755133,0.54190385031,0.509557280036,0.54151529516,0.00114504563594,29.5267323602,0.0234071999144
AMOTL1,0.438998478571,0.0637001285849,0.28958004987,0.264092885675,0.136530096267,2.42095553487,0.197526081962
AMOTL2,0.111040638856,0.232342936232,0.17280098004,0.172061518376,0.0390145809145,4.91338890396,0.0814502900409
AMPD2,0.432470116161,0.351490633504,0.384224996813,0.389395248826,0.00362825383218,16.5564363164,0.0294098259929
AMPD3,0.55089403105,0.544761871979,0.431493332256,0.509049745095,0.00576488818345,13.1135558709,0.0328504253188
AMPH,1.91773913356,1.73266654784,1.64436126302,1.76492231481,0.00207639331691,21.91129489,0.0259930832744
AMZ2,-0.0451074912874,-0.344204169332,-0.487047845876,-0.292119835499,0.154047582463,-2.2434853558,0.216925105072
ANAPC1,0.0235039410273,0.00238527754676,0.00423902037772,0.0100427463173,0.27528640044,1.48740945031,0.346508317938
ANAPC10,0.0684621173675,0.00989290273528,-0.199030919497,-0.040225299798,0.669343511225,-0.495489596934,0.721089633886
ANAPC13,-0.260099978946,-0.11802220196,-0.46773545674,-0.281952545882,0.108918832656,-2.7766790853,0.166993211901
ANAPC16,-0.0240194629868,0.129098212168,-0.318274813446,-0.0710653547551,0.642494955336,-0.541366758265,0.69740889245
ANAPC2,-0.0786028288139,-0.0979908430791,-0.0566516458641,-0.0777484392524,0.0227861641239,-6.51091722552,0.0588048520504
ANAPC4,-0.0883976315518,-0.127886893175,-0.226847845786,-0.147710790171,0.0696887844226,-3.58713848141,0.120594620581
ANAPC5,-0.0382764956319,-0.0176721231909,0.00349969431798,-0.0174829748349,0.284198031705,-1.44965204445,0.355545784012
ANAPC7,0.0233146535245,-0.0525826961635,-0.142152179298,-0.057140073979,0.354610401894,-1.19488703873,0.425928952561
ANGEL1,0.369688726715,0.586044939642,0.101134960456,0.352289542271,0.128617673,2.5118410839,0.18899977082
ANGEL2,-0.241591529011,-0.247446412925,-0.180549633426,-0.223195858454,0.00905973934036,-10.4345927956,0.0379709010171
ANGPTL2,-0.24409228388,0.123758346155,-0.0841399904564,-0.0681579760605,0.587682210798,-0.640043635413,0.64830996365
ANK2,-0.0615300024125,0.14780423732,-0.0605693243822,0.00856830350846,0.913300490002,0.123075061046,0.930933718792
ANK3,0.0414762806891,0.154030880305,0.0116503911127,0.0690525173689,0.252214700798,1.59280526108,0.322015051123
ANKFY1,-0.0424897008555,-0.00594727962377,-0.0163417322408,-0.02159290424,0.185375828375,-1.98633452865,0.250392876952
ANKH,0.0463331394625,-0.156347441086,-0.351568158992,-0.153860820205,0.31235219374,-1.33942336284,0.384035072419
ANKHD1,-0.530268107145,-0.543601317219,-0.582650991708,-0.552173472024,0.000809242779226,-35.1315144505,0.0225569459662
ANKIB1,0.624867402775,0.577139780175,0.705739741111,0.635915641354,0.0034653792479,16.9431275832,0.0293152526358
ANKLE2,0.197859267688,0.17833016609,0.151862594627,0.176017342802,0.00568494942348,13.2062290367,0.0328490527463
ANKMY2,0.694014787704,0.60505636963,0.5734275429,0.624166233411,0.00332808990207,17.2908497686,0.0291337559746
ANKRD1,0.338804365546,0.445420575415,0.257456566516,0.347227169159,0.0236970758339,6.38007012407,0.0602348234794
ANKRD10,0.247268851761,0.192250726412,-0.0588581469074,0.126887143755,0.310390893837,1.34669850791,0.381851061007
ANKRD11,-0.157464195789,-0.0613955145813,-0.0385068329787,-0.0857888477829,0.142785005049,-2.35414042955,0.204367259743
ANKRD13A,0.549105892198,0.757191947758,0.530730864648,0.612342901535,0.0137739835739,8.43232504826,0.0455745957894
ANKRD13C,-0.0984933857033,0.29851225878,-0.171450915413,0.00952265255472,0.953935696808,0.0652139884925,0.963846446064
ANKRD16,-0.268407340906,-0.0786537581648,-0.381861229965,-0.242974109679,0.110898906644,-2.74710279157,0.169214698346
ANKRD17,0.222124569584,0.235829995444,0.157321190037,0.205091918355,0.0136507882595,8.47108487949,0.0454719430572
ANKRD2,1.24098359684,0.663650952143,1.02996942503,0.978201324671,0.0284648077406,5.79985505779,0.0672925975238
ANKRD20A12P,0.455832956749,0.806525204334,0.89235216934,0.718236776808,0.032864913102,5.37921373584,0.0730028332325
ANKRD26,0.283063174839,0.33934825172,0.428175769719,0.350195732092,0.014238810027,8.29060752805,0.0462455512901
ANKRD27,-0.127661321325,-0.163464680429,-0.0989084939799,-0.130011498578,0.0200107818807,-6.96262257176,0.0550892770548
ANKRD28,0.145914635512,0.0417289028948,-0.000802008696819,0.0622805099033,0.289216572102,1.42903605684,0.360603496579
ANKRD33B,-0.0281648401698,-0.154068573854,-0.136598965089,-0.106277459704,0.114248502572,-2.69872979669,0.172926263969
ANKRD35,-0.146002819745,-0.0192657173289,-0.0444461875357,-0.0699049082032,0.21290125212,-1.80459951483,0.279781413559
ANKRD39,-0.150004338225,-0.187875000777,-0.217290715619,-0.185056684874,0.0108943362928,-9.50229197825,0.0407909799167
ANKRD40,0.110064214913,-0.0732948423262,0.0342162508857,0.023661874491,0.699953428591,0.444825462129,0.748537267771
ANKRD44,-0.202999622713,0.111699228182,-0.50139340576,-0.197564600097,0.380470145695,-1.11614974833,0.450835407988
ANKRD46,0.0774399395203,-0.0274972053145,0.198004937913,0.0826492240397,0.332249623366,1.2686194546,0.403795615664
ANKRD50,0.200897318961,0.28676827433,0.27853142451,0.255399005933,0.0112776852026,9.33667574748,0.0414622099432
ANKRD52,-0.238697109796,-0.219804709465,-0.441004153397,-0.299835324219,0.0514818240496,-4.23527350767,0.097820087793
ANKRD54,-0.558400553287,-0.805236285268,-0.726282556178,-0.696639798244,0.0107392258659,-9.57179610867,0.0405474898958
ANKS1A,0.341828898032,0.546033544246,0.203892815633,0.363918419304,0.0671537461126,3.66177194105,0.117729309361
ANKS3,0.182656079677,0.396819960064,-0.0219128585261,0.185854393739,0.264021386636,1.53740558073,0.33460520625
ANKS6,0.245457956635,0.11559331597,0.295299683032,0.218783651879,0.0550377106389,4.08454516227,0.102295753513
ANKZF1,0.316829432694,0.279884726907,0.171582486209,0.256098881937,0.0277612987588,5.87608777188,0.0663944792192
ANLN,0.200285826171,0.0448379487948,0.140449368082,0.128524381016,0.10489659139,2.83916782291,0.162199097549
ANO10,-0.262072836529,-0.352116363716,-0.257073380563,-0.290420860269,0.0111186102562,-9.40436563975,0.041172280624
ANO6,0.268188762754,0.176202595902,0.173072902569,0.205821420409,0.0222114923529,6.59752633311,0.0581093892415
ANO9,0.164509506483,0.199964542887,-0.155426985171,0.0696823547332,0.600359061883,0.616553992111,0.659538332073
ANP32A,0.0425461224634,0.0739454395505,0.20127759123,0.105923051081,0.16077367466,2.18257431545,0.224108023564
ANP32B,-0.160228121991,-0.345509349907,-0.0518326038997,-0.185856691933,0.162480162645,-2.16767370573,0.225703536713
ANP32E,-0.592646779856,-0.574001996737,-0.66049068018,-0.609046485591,0.00185657272005,-23.1760082806,0.0255139753056
ANPEP,-1.14739322843,-1.31433572173,-0.989294585967,-1.15034117871,0.00658931242725,-12.2581627967,0.034536507984
ANTXR1,-0.350765332155,0.159512389427,-0.119433661782,-0.103562201503,0.555360357221,-0.702030493102,0.617594407844
ANXA1,0.843179221674,0.348559318495,0.448204818925,0.546647786365,0.068574322171,3.61945717228,0.119516220795
ANXA11,0.286975713934,0.00472957540649,0.0295663301111,0.107090539817,0.3571414149,1.1868893904,0.428412040024
ANXA2,0.187923442005,0.197923998552,0.082250814299,0.156032751618,0.0519021770868,4.21667354365,0.0983437682742
ANXA3,0.468084678339,0.461041585325,0.331931538085,0.420352600583,0.0109041684035,9.49793604135,0.0407909799167
ANXA4,-0.0161686153013,-0.347804697579,-0.360772220346,-0.241581844409,0.165446338832,-2.14227625578,0.228987917804
ANXA5,0.825760839767,0.617487453194,0.698838885923,0.714029059628,0.00712637200855,11.7824294621,0.03537369496
ANXA7,0.205721333224,-0.0663204779766,-0.058476126982,0.026974909422,0.791343352764,0.301726372002,0.827810375474
ANXA8,0.274098844698,0.820760444467,0.631686026695,0.575515105287,0.0695709204421,3.59052101554,0.120530824575
ANXA8L1,0.426709260838,1.28534827671,-0.0331606020885,0.559632311821,0.284499726025,1.44839987978,0.355819999228
